Travel_type,Price_per_night,Distance_to_center,Review_count,Room_size,Host_response_time,Has_fast_wifi,Has_dedicated_workspace,Has_parking,Has_gym,Has_breakfast,Has_kitchen,Has_pool,Has_laundry,Amenities_comfort_extra,Amenities_luxury_extra,Satisfaction,Would_recommend
Business,350.094708517024,13.546028339904595,83,96.29963532804098,193.68538390725232,1,1,0,0,0,0,0,1,0,0,1.0,0
Pleasure,172.29210653027573,16.58741784153039,470,100.71765939606338,170.6021962923467,1,1,1,0,1,1,1,0,0,0,8.1185944634102,1
Business,462.7690127868327,14.642503981992835,110,47.597653999419194,178.91606124622706,1,1,1,1,1,1,1,1,3,1,1.8745310822889212,0
Business,383.08820023371356,10.126104756365155,139,56.387622913924616,101.63326484045263,1,1,1,1,1,1,1,1,4,2,4.1170506350595115,0
Business,427.68802226153485,7.571298319020514,383,65.43370268989065,87.11446182765908,1,1,0,1,0,0,0,1,0,0,3.730838973816753,0
Business,290.67026860495184,16.7671358940423,216,59.56503389244813,74.30806769860698,1,1,1,1,1,1,1,1,7,0,2.058078691339973,0
Pleasure,208.09197530641111,12.69485766188193,92,96.2132917678239,190.43547622802072,1,1,1,1,1,1,1,1,0,2,6.36707008354604,1
Business,332.1699746955084,19.327075743395703,117,100.30723718760026,156.22110249154466,1,1,1,1,1,1,1,1,0,0,1.0,0
Business,275.65102333163577,4.805814170015424,327,73.08810011261755,105.33893417880326,1,1,1,1,1,1,1,1,5,1,6.6752065931021125,1
Pleasure,400.60061647801814,9.353354799261506,306,93.24433798412282,132.14713994644336,1,1,1,1,1,1,1,1,1,0,5.577359912968655,0
Business,151.45215361837944,0.4833362931033691,62,42.88704787068221,90.69108058428161,1,1,1,1,1,1,0,1,0,0,6.1972639310479885,1
Pleasure,350.1378312519631,14.218065746112472,119,52.09307286637043,20.69474529782907,1,0,1,1,0,0,1,0,0,0,5.059926110242045,0
Business,493.9247518439063,15.909603260857416,307,66.385583941359,187.3296902804626,1,1,1,1,0,1,1,1,0,0,1.0,0
Business,249.8907661626653,11.778957987591895,155,109.09247926020954,190.56608208479955,0,1,1,0,1,1,0,1,0,0,1.0454400955186793,0
Business,491.69115005808806,10.312434314453958,174,92.17133815592175,214.97330307982256,1,1,1,1,1,1,1,1,2,0,2.7056246177983363,0
Pleasure,368.7046926623482,2.840916459894458,88,24.750857218397936,27.92887972188664,1,1,1,1,1,1,1,1,0,1,4.934289300685098,1
Pleasure,85.30944710522954,8.364034594731834,198,102.58100221025032,114.94297565555495,1,0,1,1,0,1,0,1,0,0,6.207597730335288,1
Pleasure,242.52982098170585,10.727170535707259,216,101.5026991825652,105.37177747491408,1,1,0,1,1,1,0,1,0,0,7.561607782663518,1
Business,442.36881690046243,3.544741732323262,407,115.03781451926339,222.52181792449974,1,1,1,1,1,1,0,1,0,0,6.983750889955903,0
Business,296.3673857798245,6.9275080228725505,172,82.07289628072128,213.9706030679909,1,1,1,1,1,1,1,1,4,1,5.815364826932411,0
Pleasure,437.58719369691744,12.267351674510913,189,37.476452002751614,154.4369791151233,1,1,1,1,1,1,0,1,0,0,1.9884829479729977,0
Business,173.2625596617759,17.285945637099896,341,82.93520712530407,79.44359017202694,1,1,1,1,1,1,1,1,3,0,1.2676349270860978,0
Pleasure,350.2718167748784,8.114063380654335,491,15.667529746880355,16.653297244725366,1,1,1,1,1,1,1,1,0,0,6.5793069929644865,1
Business,420.4340387671325,17.95829486077389,450,113.28214639300998,115.94639136730764,0,1,1,0,0,0,0,1,0,0,1.0,1
Business,316.0070951220879,3.7971109332064934,150,105.69912216084137,146.9702632307675,1,1,1,1,1,1,1,1,3,0,6.885852607947175,0
Pleasure,246.42353377789095,11.109720580345146,154,40.573560257396544,218.92635118766282,1,0,1,1,0,1,1,1,0,0,6.4139366549744725,0
Pleasure,299.33260327017354,5.397899755099647,425,17.84289807351449,86.9537851477727,1,1,1,1,1,1,1,1,1,1,7.99014397405629,1
Pleasure,109.14175978158332,4.783216785301807,130,64.31691076048928,182.9486220230079,1,1,1,1,1,1,1,1,4,3,5.887567203453897,1
Pleasure,165.08320045124384,19.67519182535396,356,53.330381735780975,86.72934907897476,1,0,1,1,1,1,1,1,0,0,8.711678747046275,1
Pleasure,359.81408757768503,1.4465972688598439,496,21.061929495329043,200.93289294179635,1,1,1,0,1,1,1,1,0,0,6.132876761524202,1
Business,264.1217127036555,0.2899817165639096,186,54.2163650652447,193.65731061232833,1,1,1,1,1,1,1,1,6,2,9.302991709178487,1
Business,119.01679143623988,8.324303356053475,498,116.95465117640823,23.202220470275282,1,1,1,1,1,1,1,1,7,1,6.841264702620356,1
Pleasure,287.54670569286117,4.067692818006141,262,28.50527462524263,178.27963006445566,1,1,1,1,1,1,1,1,5,2,8.420358992403692,1
Business,294.346279080567,4.909227201974815,11,79.27920066652156,173.66728171082335,1,1,1,1,1,1,1,1,2,0,5.38755875138511,1
Business,189.78731218174872,16.782881473999872,255,18.015932862060584,179.83396665851325,1,1,1,1,1,1,1,1,0,0,1.0,0
Pleasure,70.65842937051798,18.705887637194593,214,65.09989688872601,125.11938464984611,1,1,1,1,1,1,1,1,1,0,4.211585118787183,0
Pleasure,457.47433381827915,1.2665491546065533,445,48.95682770560711,52.80335972432144,1,1,1,1,1,1,1,1,2,5,4.240354514990257,0
Business,403.31641806799496,7.617877911818189,131,23.461145208451757,39.211441272119686,1,1,1,1,1,1,1,1,5,1,4.883758018179299,0
Business,261.0127607832679,8.006685533973023,476,87.47372769260862,26.469518987973462,1,1,1,1,1,1,1,1,3,1,6.571704388507878,0
Business,219.8761725074391,2.793275542843543,217,30.350439301758037,225.29657541535286,1,1,1,1,1,1,1,1,2,0,7.1746699079018255,1
Pleasure,252.30137874719026,19.711380773410923,244,28.484747889625428,119.65932906213808,1,0,1,1,1,1,1,1,0,0,5.5202140636866845,0
Pleasure,259.0909788946878,6.158838711266858,11,116.27904071898925,118.81514889147593,1,1,1,1,1,1,1,1,0,2,7.65856805171412,1
Business,215.38814565912577,9.117015325118148,19,26.8938028247413,206.53539815586052,1,1,1,1,1,1,1,1,2,0,2.9678234267561407,0
Pleasure,440.47495590344533,13.405264399711598,136,82.17478898523947,31.018826187755447,1,0,0,1,1,1,1,1,0,0,1.4815707075579931,0
Pleasure,368.14296226112833,5.029561847789257,367,78.4371726328119,80.57311127096206,1,1,1,1,1,1,1,1,5,4,7.980574514096864,1
Pleasure,417.54673593905846,4.6873193429108095,252,96.1630645839712,166.6268366337742,1,1,1,1,1,1,1,1,2,5,4.991215406706541,0
Pleasure,123.32523524819861,16.425510761361704,354,47.4736011174756,217.51174568241103,1,0,0,0,1,1,0,1,0,0,5.138665515370229,0
Business,141.7643169180963,8.296998552189327,7,24.608081801376663,60.235470519076635,1,1,1,1,1,1,1,1,1,0,2.1946452019153067,0
Business,237.79216859662407,5.738633176819912,171,32.25767511773601,137.49499841393555,1,1,1,1,1,1,1,1,2,1,5.500135773658566,1
Pleasure,441.5677157644877,11.844658457925688,190,98.45012776103692,224.2302448110203,1,1,1,1,1,1,1,1,0,1,2.712807315231041,0
Pleasure,207.4304931160186,7.9991242157340565,97,39.9275640210128,85.5081747984215,1,1,1,1,1,1,1,1,2,0,5.886573890219829,1
Pleasure,447.35996925515565,17.051642309180963,370,59.2876345556904,154.0121670315776,1,1,1,1,1,1,1,1,0,2,2.4725167238058723,0
Pleasure,481.16896218882465,4.947703016095897,182,83.43550267133249,180.48053499982433,1,1,1,1,1,1,1,1,3,2,1.120632298921818,0
Business,313.0394546246208,4.7637414301131535,335,50.106841977456625,147.11211881939604,1,1,1,1,1,1,1,1,2,0,6.549803120577992,1
Business,251.2948406702056,19.857204187361603,74,66.35997079932241,5.074907716160986,1,1,1,1,1,1,1,1,2,1,1.0,0
Business,351.145979589362,19.095561683528643,33,119.75276174718012,209.81875161402078,1,1,1,1,1,1,1,1,4,0,1.0,0
Business,468.4588161250463,5.981284921191287,37,34.813969521668696,149.44555955560543,1,1,1,1,1,1,1,1,0,0,5.630173340375315,0
Business,418.29203188770424,9.181655139201245,284,50.33513006311634,42.94673798471332,1,1,0,1,0,0,0,1,0,0,4.1048618482029795,0
Business,288.59138979230306,18.09923970737939,103,28.744721717926033,207.03253729781198,1,1,1,1,1,1,1,1,6,1,1.0,0
Pleasure,251.0730490261255,10.785571752658251,327,88.35972000460211,100.26487158266289,1,1,1,1,1,1,1,1,2,3,9.618832151142351,1
Pleasure,243.9575643291249,15.64933420309032,296,75.3961229669969,216.94806340630666,1,1,1,1,1,1,1,1,4,1,6.916808132485699,0
Pleasure,279.294524440647,14.540741683281848,294,46.470954834363894,79.24150879051547,1,1,1,1,1,1,1,1,0,2,5.759222130393284,1
Business,447.9566867942359,15.943334448352115,422,99.66898131853557,47.571640789320746,1,1,1,1,1,1,1,1,4,3,1.0,0
Business,352.31017261525716,10.451601956199482,385,119.69588453259499,120.01517347421552,1,1,0,0,1,0,0,1,0,0,1.3232425629491236,0
Business,252.07521728802894,2.7410092039804934,139,119.18403769125909,213.79426626499406,1,1,1,1,1,1,1,1,0,0,7.189979734528082,1
Business,283.9927270968459,14.212158431514217,276,109.60061704113122,124.49345836028476,1,1,1,0,0,0,0,1,0,0,1.0,0
Business,128.4025524595571,11.099442008353229,129,57.75689749438386,205.3882116337339,1,1,1,1,1,1,1,1,7,1,1.7836835975265841,0
Pleasure,422.80318507388233,11.369722532800544,326,76.48700055707819,223.2276815139038,1,1,1,1,1,1,1,1,2,1,3.8976423878780997,0
Pleasure,109.3871184612542,5.698158769815236,176,47.722638547924106,45.00373598425682,1,1,0,0,0,1,1,1,0,0,6.966163418206619,1
Pleasure,381.6289842948498,9.028447265914599,252,53.876249582794095,122.61879844174426,1,1,1,1,1,1,1,1,3,3,4.886504603966772,0
Pleasure,354.770103985695,18.762242975281723,272,47.42691687427155,101.30417562433884,1,1,1,1,1,1,1,1,1,1,5.709490269533266,0
Pleasure,249.7378985684542,3.1551565793255754,255,78.7871588693752,178.98357377142642,1,1,1,1,1,1,1,1,0,0,8.322731283154004,1
Pleasure,326.17301860397555,7.971007355853422,14,28.897822495170157,119.55073105884243,1,1,1,1,1,1,1,1,1,1,5.931773059859321,1
Pleasure,226.6329488940873,2.402027007158718,5,97.85512976204706,109.14113671495512,1,1,1,1,1,1,1,1,0,0,6.184904075579562,1
Business,121.85772177973227,3.7813841872184306,325,21.041108171918232,186.00008648284893,1,1,1,1,1,1,1,1,1,2,7.150494287087207,1
Pleasure,250.16196353659717,14.533663058108095,180,39.60925886322259,210.07527222260424,0,1,1,1,1,0,0,1,0,0,5.621376786003061,0
Pleasure,280.12489913810487,12.757898766877755,186,18.63391722391477,85.47551168926594,1,1,1,1,1,1,1,1,3,4,7.681029161863366,1
Business,182.80966689717474,18.882972855450802,394,89.11145047757651,106.38344016138848,1,1,1,1,1,1,1,1,2,1,1.0,0
Pleasure,188.88016468679416,5.170029873859017,127,30.63893193785758,76.57449168172755,1,0,0,1,1,1,1,1,0,0,6.839027066913702,0
Business,366.52068699000347,4.071397861504504,491,16.31414221593697,178.39812113329927,1,1,1,1,1,1,1,1,1,0,5.273233811223748,0
Business,63.370504876701425,11.914257812978871,328,19.530894095714153,163.9285675744716,1,1,1,1,0,1,1,1,0,0,1.0,0
Pleasure,345.74210256622854,4.667247835310995,56,116.68742825028353,77.81179420565296,1,1,1,1,1,1,1,1,5,4,6.820845218538952,0
Business,337.1676588869912,18.17964831910785,467,72.37026141616349,176.93173114496608,1,1,1,1,1,1,1,1,5,2,2.201437257919691,0
Pleasure,259.4118699287472,1.2247386126810889,222,41.02678330517525,163.58839454312022,1,1,0,0,1,1,1,0,0,0,8.510832052968986,1
Pleasure,427.9905495813826,19.464859738380106,401,71.16580460605658,194.6577621602404,1,1,1,1,1,1,1,1,2,3,4.549786511979154,1
Pleasure,416.25227993983407,0.12387412760169303,215,43.98172245305454,92.38716195664003,1,1,1,1,1,1,1,1,1,0,4.354532372914377,0
Pleasure,498.86108782132294,8.697033017482658,318,112.37916147978903,181.24762400234786,1,1,1,1,1,1,1,1,2,1,2.183446242788345,0
Business,60.83967359383496,5.977385941204383,381,45.44915177933204,106.59618208295716,1,1,1,1,1,1,0,1,0,0,6.316490088963432,1
Business,424.19991536454455,14.561864638724149,105,48.831035468067206,210.0845267623764,1,0,1,0,1,1,0,0,0,0,1.0,0
Pleasure,162.55700224572712,0.00807738090907284,54,83.09324665542712,187.98617876993063,1,1,1,1,1,1,1,1,2,1,8.083472291214061,1
Pleasure,308.59728978008724,18.7520354863123,435,28.032375229992315,65.01277031997526,1,1,1,1,1,1,1,1,3,1,5.862774981433015,1
Pleasure,498.6078193672298,2.1936665263983213,251,23.75348792034339,33.993090035931544,0,0,0,1,1,1,1,1,0,0,1.0,0
Business,459.9289810321668,6.414088950446681,314,98.40405049539633,25.89286748592162,1,1,1,1,1,1,1,1,4,1,6.917326605003284,1
Business,200.40396233655974,19.78161296951948,51,76.43156935055308,232.62522140922223,1,1,1,1,0,0,0,1,0,0,1.0,0
Pleasure,297.27097781754514,13.554834591035656,228,96.23275065669992,188.87828136910608,1,0,1,0,0,0,0,1,0,0,6.692674248588475,1
Pleasure,196.49736048887783,5.310912398283887,177,53.341567922151526,112.02529018612947,1,1,1,1,1,1,1,1,1,6,7.193773386407619,0
Pleasure,135.98912967815716,10.783727282433231,60,113.82994014103758,49.0535219250403,1,1,1,1,1,1,1,1,0,0,6.325890785000169,0
Pleasure,251.82010273620776,18.322477751749076,365,50.210717654817365,45.88255322987415,1,1,1,1,1,1,0,1,0,0,7.355863757489746,1
Pleasure,210.52723975016417,17.844205294382327,90,15.596543563987122,161.78407795767671,1,1,1,1,1,1,1,1,0,0,6.753450917159937,0
Pleasure,63.6430282378958,19.572836894221226,293,110.20511066723189,155.3658947113169,1,1,1,1,1,1,1,1,2,0,7.3855431705133805,1
Business,384.0672615820142,19.05628384823403,305,38.09203534747054,23.10343011567771,1,1,0,1,0,0,0,1,0,0,1.0,0
Business,339.4712229905691,9.08720794650543,389,47.88135455513105,58.991027028934475,0,1,1,1,1,0,0,1,0,0,4.2514691320794675,0
Pleasure,322.4080471635817,15.48954436568688,70,44.991314811281406,23.391318682418646,1,1,1,1,1,1,1,1,0,3,4.693773869635565,0
Pleasure,164.2198338689574,4.022155920441066,311,95.13705829921958,131.30503561992484,1,1,1,1,0,1,0,0,0,0,9.371283490918687,1
Pleasure,288.94881549025706,9.775045065584838,21,98.08595930228644,7.945735082257938,1,1,1,1,1,1,1,1,1,4,6.638519344175839,0
Pleasure,239.01447730252363,2.0529254378074357,365,76.15957750728529,61.77556347887365,1,1,1,1,1,1,1,1,3,4,9.872793065994953,1
Pleasure,397.76507173652175,17.462418799143286,391,111.30538501883157,51.72175977388219,1,1,1,1,1,1,0,1,0,0,3.9774777954989777,0
Pleasure,325.1243529664241,7.341650591499544,63,54.69517041850972,146.8040148425932,1,0,1,0,1,1,0,1,0,0,4.899978267191666,0
Business,253.4880966485124,10.12907545379522,147,60.70573944247573,174.95803559183506,1,0,1,1,0,1,0,0,0,0,1.249528784802231,0
Business,109.54378712955156,9.43724011128994,461,98.76583143761779,112.23664039696357,1,1,1,1,1,0,0,1,0,0,5.196846230859274,1
Business,322.2938892957069,11.431349416058104,333,114.7335793727852,37.21968585256773,1,1,1,1,1,1,1,1,1,1,4.804106414853193,0
Business,274.7884001816186,2.605867199742231,227,25.556619643022206,236.26381285726103,1,1,1,1,1,1,1,1,3,1,6.400085199949427,1
Pleasure,77.45919747821806,6.844091471467193,71,110.23785689777192,45.575798544854386,1,1,1,1,1,1,1,1,3,5,6.141608176688999,0
Pleasure,420.8626851713988,5.272148294322725,254,56.224668307693484,165.1352780363562,1,1,1,1,1,1,1,1,3,3,3.078420291825209,0
Business,148.06360632992642,0.031454362577045814,489,31.760347481099842,223.62384835386408,1,1,1,0,0,1,0,1,0,0,5.127506553969825,1
Business,408.20883594317746,1.181549887591291,439,36.248941283583974,67.06219752442232,1,1,1,1,1,1,1,1,4,0,8.1612007193951,0
Business,217.36906730376714,6.7435615945882095,220,21.97786086891731,21.535207706852162,0,1,0,1,1,0,0,1,0,0,4.205337726448891,0
Business,78.0550516349081,12.72636002311412,272,58.43836409011489,182.3605043567757,1,1,1,1,1,1,1,1,6,2,3.026956474994935,0
Business,179.2543258024334,19.085872772574376,481,26.336208592961018,123.80690585431196,1,1,1,1,0,1,0,1,0,0,1.0,0
Pleasure,181.19836437517907,19.263798250740667,346,68.2005615138339,131.94491641544428,1,1,1,1,1,1,1,1,5,1,7.933210824391678,1
Pleasure,444.39809605418964,12.455469992873025,214,36.980673770094945,121.31233850383722,1,1,1,1,1,1,1,0,0,0,1.5837863483700771,0
Pleasure,184.11746672879158,18.799403228806092,128,81.4263744787396,132.34867600163278,1,1,1,1,1,1,1,1,1,0,6.678622799338566,1
Business,84.0127584022308,4.739995674770611,185,63.639955086474856,83.80595028280659,1,1,1,1,1,1,1,1,0,0,5.664365310585167,0
Business,147.4539971303226,13.826625638100005,84,84.68743446093906,222.65658470708843,1,1,1,1,1,1,0,1,0,0,1.3016918614514341,0
Business,78.0509871353513,3.2207373025695696,226,69.2053272801741,179.35220622980634,1,1,1,1,0,1,0,1,0,0,4.121375906575744,0
Pleasure,243.99415520940775,4.241340269287106,123,91.36399880406785,97.652654188381,1,1,1,0,1,1,1,1,0,0,7.133965736104113,1
Business,136.8260673612631,13.620675308369961,161,20.127917362432896,64.83889139835067,1,1,1,1,1,1,1,1,0,1,1.614431232629704,0
Pleasure,386.83086842899945,9.105658871497155,473,58.76638805592296,65.71957317735377,1,1,1,1,1,1,1,1,4,3,7.1280878784785004,1
Pleasure,412.2608816106258,10.506514653940561,2,16.29160481149337,71.3897073508631,1,1,1,1,1,1,1,1,0,0,1.0,0
Pleasure,174.1628494561718,17.9696507645643,478,31.772551549578438,28.55723410937925,1,0,0,1,0,1,0,0,0,0,5.915939946053375,0
Business,78.50548999535,11.536336702614626,262,85.27502094440116,180.69382279345768,1,1,1,1,1,1,1,1,6,2,3.477337989220126,0
Business,350.5674516009094,18.72655296900381,219,44.5333096519031,71.63755523000714,1,1,1,1,1,1,1,1,1,0,1.0,0
Business,314.83587167741035,1.2235328745879803,447,99.88309905585251,234.14405814886618,1,1,1,1,1,1,1,1,4,3,8.513221618366183,1
Business,63.20146005004881,15.057998357420734,277,109.14959617755619,15.914700053001809,1,1,1,1,0,1,0,1,0,0,2.554157836696122,0
Business,97.16441784931139,19.559872590499616,350,105.7865182021696,221.44380539913146,1,1,1,1,1,0,0,1,0,0,1.0,0
Business,370.5594433422438,19.335974370007904,10,115.35748045168869,134.86168136929777,1,1,1,1,1,1,1,1,5,1,1.0479712788031648,0
Business,265.36521195779045,11.353438937045928,416,36.958306543995484,31.340344372209344,1,1,1,1,0,0,1,1,0,0,1.9174039214007434,0
Business,186.84377529708973,10.34948968177419,377,26.967254739167373,133.8876419187472,1,1,1,1,1,1,1,1,0,0,3.9154146511496664,0
Business,164.27901863473195,6.80994894219952,408,37.14174640259658,134.03616026371452,1,1,1,1,1,1,1,1,5,1,6.743655334502817,1
Business,474.06485671313203,4.032981073738879,199,102.38037771249982,33.43668088053751,1,1,1,1,1,1,1,1,1,1,6.809111014116459,1
Business,68.80785663574164,15.733798704342927,73,72.71706326527752,104.00599587735816,1,1,1,1,1,1,1,1,0,0,1.0,0
Business,153.0407984710649,18.752451747661777,467,31.48989677501904,141.71104442086408,1,1,1,1,1,1,0,1,0,0,1.0,0
Pleasure,242.99703342013657,5.340516121900065,149,36.781047307611175,9.809390028577917,1,1,1,1,1,1,1,1,3,2,7.131323235535295,1
Business,404.6033386053472,14.352284774367565,497,89.12942409032783,146.77365354596964,1,1,1,1,1,1,1,1,1,1,1.4299192479723644,0
Business,491.5560361359675,14.214951239201504,351,108.69193782962573,93.35101512500823,1,0,1,1,1,1,0,0,0,0,1.0,0
Business,159.62260301311477,6.498649851204212,101,102.78951942678442,217.26881350474832,1,1,1,1,0,1,1,1,0,0,5.971383569849483,1
Business,405.1429297577114,8.921038191318203,336,52.682309681540566,78.004550580893,1,0,1,1,1,0,0,1,0,0,3.3309982842763635,0
Business,285.16527268597684,19.241345068360182,233,87.96923005905067,91.16295911620037,1,1,1,1,1,1,1,1,0,0,1.0,0
Business,332.23589915472996,16.73939524585267,249,116.10645036592126,82.34364505300353,1,1,1,1,1,1,1,1,6,1,1.8870058287658227,0
Business,257.15997349823164,10.326146003029779,182,18.53443476610679,80.0574258266182,1,1,1,1,1,1,1,1,2,0,3.391306381833554,0
Business,148.21054171663738,18.71713768499236,415,79.4395580127558,176.6479814315687,1,0,0,1,0,1,0,0,0,0,1.0,0
Business,125.59901301966579,6.867448340371123,243,43.047964500250785,91.1556853321179,1,1,1,1,1,1,1,1,1,0,4.856803840249303,1
Business,141.85838053298883,2.724630664062073,220,85.63047121347343,213.8254009890381,1,1,1,1,1,1,0,1,0,0,6.036252065888983,1
Business,200.80221838530917,8.550071822954017,280,45.879130307293195,137.23638054520816,1,1,1,1,1,1,1,1,6,0,3.626808341508141,0
Business,476.97630120314716,14.872309072710282,84,102.65967636866324,212.2853949808995,1,1,0,1,1,0,0,1,0,0,1.0,0
Business,129.58140047863208,14.723973159669008,115,62.622331267032784,184.02126014328266,1,1,1,1,1,1,1,1,2,1,1.0058357340112245,0
Business,125.36446656693805,16.42100412201019,78,69.15251677884997,174.04472150848528,1,1,1,1,1,1,1,1,6,1,1.7051232972752963,0
Pleasure,470.41233084159046,5.211287638838218,319,70.99018395031649,239.7837199274078,1,1,1,1,1,1,1,1,0,1,2.0470730042772685,0
Pleasure,421.8583550335432,9.363545062483059,85,34.96354116537088,174.079783340981,0,0,1,1,1,1,0,1,0,0,3.7208794928519175,0
Business,232.05145179977112,15.263004705399087,223,44.65349846345763,189.83677525703033,1,1,1,1,1,1,1,1,1,0,1.0,0
Pleasure,187.52237552808418,18.693160175363005,429,32.91812753460692,196.80790801447782,1,0,1,1,0,0,1,1,0,0,7.103524322405767,1
Business,81.80655219306331,8.23564102887916,117,66.0411772308257,10.48050520477997,1,1,1,1,1,1,1,1,7,1,5.12140875530425,1
Business,475.4429511120447,11.323300364681952,162,75.65526333847437,75.14222309922701,1,1,1,1,1,1,1,1,7,1,3.3410198669761564,0
Business,488.6115152445568,13.807742415666361,222,112.88917940391694,238.3031182962183,1,1,1,1,0,0,0,0,0,0,1.1665226344731057,0
Business,159.92691124429302,15.554272681687024,154,70.23945830498504,71.15811486964509,1,0,1,1,1,1,0,1,0,0,1.0,0
Pleasure,71.0657794657516,15.13218476447686,127,109.75956835786712,54.130132689435854,1,1,1,1,1,1,1,1,0,5,6.571716604264646,1
Pleasure,203.44747952926932,7.469146845244142,165,106.30580089168389,100.65086544281705,1,1,1,1,1,1,1,1,1,4,8.681995540962768,1
Business,473.23657029568767,15.146080536185751,432,104.73854019954655,163.65504001031678,1,1,1,0,0,1,0,1,0,0,1.0,0
Pleasure,456.2773583381859,10.684419765593214,69,79.37014960560879,162.68529667560128,1,1,1,1,0,1,1,1,0,0,1.0,0
Pleasure,443.36621571019396,3.2079422738685515,141,29.234490251282185,75.6601869139711,1,0,0,1,0,1,1,1,0,0,1.0,1
Business,358.5810734179619,5.5728531659272385,216,69.02712750797784,133.58996119222124,1,1,1,1,1,1,1,1,3,0,5.2020228221297184,0
Pleasure,264.0139917568086,1.3687396721459688,269,30.04286973563586,67.78585401011968,1,0,0,0,1,1,1,1,0,0,6.443957162676269,0
Business,279.45087033829117,5.114041169125834,186,37.90702696793739,184.80193809975734,1,1,1,1,1,1,1,1,2,1,5.209104328500014,0
Pleasure,450.39980093531943,17.551917409444492,291,23.75541346745262,224.10807071383414,1,1,1,1,1,1,1,1,1,3,1.0,0
Pleasure,371.63794943009304,11.579967415255856,4,61.61717917525778,111.77811738416295,1,0,1,0,1,1,1,1,0,0,5.285026919358057,0
Business,97.37903995646504,14.388068207103244,172,103.5187647392591,64.51543393494704,1,0,1,1,1,1,0,0,0,0,1.0,0
Pleasure,74.19302420035487,1.9591910710121008,96,66.07402014682226,219.32636754677185,1,1,1,1,1,1,1,1,0,3,6.195171730934045,1
Business,149.1356471160477,13.120996021300165,443,87.03569262726377,224.7694566610265,1,1,1,1,1,1,1,1,0,0,1.7970123594237484,0
Business,171.5895167584121,19.830122198830512,351,58.2081133064443,234.71327745411674,1,1,1,1,1,1,1,1,3,0,1.0,0
Pleasure,475.6141336670051,3.7203959978173717,62,28.765812823055153,65.17592953908292,1,1,1,1,1,1,1,1,6,3,1.0,0
Business,383.4632718205029,4.679413646183173,125,27.902471377816507,139.3535024909945,1,1,1,1,1,1,1,1,3,0,6.22252635768902,1
Pleasure,137.88087841541847,4.661219190943521,324,72.94498789003346,30.725317545173322,1,1,1,1,1,1,1,1,1,6,9.796662060545126,1
Business,441.0901485286155,5.921119897940268,147,17.690231605847018,136.55863924741269,1,1,1,1,1,1,1,1,6,1,6.533756465367248,1
Pleasure,251.61823014755666,8.972134732911272,201,66.82670975114796,231.13498232607674,1,1,1,1,1,1,1,1,4,3,7.660978000283117,1
Pleasure,304.32482706285015,14.182986764782026,320,76.88240925534427,59.89664671870676,1,1,1,1,1,1,1,1,3,4,6.5674078323564915,0
Pleasure,228.1532293086609,7.050731726875319,28,72.47655744474548,113.31754353254864,1,1,1,1,1,1,1,1,3,1,7.320591414847039,1
Business,307.13771680816456,16.242755380446344,105,105.02421966143903,186.86455457904833,1,1,1,1,1,1,1,1,4,1,1.0,0
Pleasure,174.57720312110058,11.443517105500609,384,22.20612584916393,18.814915671649302,1,1,1,1,1,1,1,1,0,2,7.530227048018218,1
Business,254.7581646029251,9.1500149834479,447,66.58858489565309,63.50909481943136,1,1,1,1,1,1,1,1,4,0,4.490906129900573,0
Pleasure,230.4350674578187,15.994035079214946,211,16.239185057987815,61.45706105632041,1,0,1,0,0,1,1,0,0,0,4.264678960160563,0
Business,307.82802221142117,10.58856460687652,13,18.034111893112108,16.81482487420716,1,1,1,1,1,1,1,1,2,0,3.778519745269531,0
Pleasure,479.45966149237205,1.0429856656012504,185,36.59599600417355,194.48761009226726,1,1,1,1,1,1,1,1,1,2,1.0,0
Pleasure,101.81987066753643,17.764976712166035,344,94.98155167404099,194.95061530153708,1,1,1,1,1,1,1,1,1,3,7.104829433442908,0
Pleasure,446.46150342144114,10.151952309762324,36,18.54280621837766,183.47082079264547,1,1,1,1,1,1,1,1,3,3,1.0,0
Pleasure,174.84950172539754,17.13900879100178,119,56.857762517795976,48.124999700329695,1,1,1,1,1,1,1,1,0,0,6.790200556960583,1
Pleasure,443.4787194991934,14.866992310324294,402,99.60821307751065,52.36431446632528,1,0,1,0,0,0,0,1,0,0,2.8336975084230156,0
Pleasure,495.51397735151903,2.2797117181292426,309,30.040925750855695,151.87982175990507,1,1,1,1,1,0,1,1,0,0,1.6067474614410409,0
Business,397.9511767435026,7.93787700002234,159,48.00725528448524,34.69939124908254,1,1,1,1,1,1,1,1,5,3,4.759895333946566,0
Business,309.2400016296665,17.613344156646274,313,24.38716908814927,77.57923929791608,1,1,1,1,1,0,0,0,0,0,1.0,0
Pleasure,305.2250150082308,2.3077302254090037,354,21.147808794744954,217.75910519637122,1,1,1,1,1,1,1,1,3,5,8.462377274861044,0
Business,276.0294315562128,18.79216086922073,16,18.545511540794866,86.45887563833654,1,1,1,1,1,1,0,1,0,0,1.0,0
Business,487.8052198723224,14.161909773772772,314,45.295124198650235,11.08911081327011,1,1,1,1,1,1,1,1,4,1,3.459664809539052,0
Pleasure,404.8265206735248,10.477221020924677,68,112.28117142346436,101.10499140260163,1,1,1,1,1,1,1,1,0,2,2.528116610184566,1
